ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,label
2859,1.0,1.0,0.0,179.0,20.0,20.0,179.0,949.6416,1057.0072,179.254,1105.6322,1110.6298,20.0,20.0,1.0,2550.0,0.0,0.0,-0.3453,-0.3453,0.0012,4.0,8.0,2.0,1.0
2860,1.0,1.0,0.0,179.0,119.0,119.0,179.0,100.3457,137.816,87.0919,17.2192,21.1009,119.0,119.0,0.0,0.0,1.0,119.0,0.0395,0.082,0.0188,5.0,3.0,3.0,1.0
2861,1.0,1.0,0.0,139.0,159.0,159.0,99.0,125.073,72.5207,197.0913,76.4281,66.8169,159.0,159.0,0.0,0.0,0.0,159.0,0.3014,0.3014,0.051,3.0,6.0,1.0,0.0
2862,2.0,1.0,1.0,159.0,159.0,278.0,219.0,106.5106,265.4642,59.4054,66.7083,39.3859,278.0,139.0,0.0,0.0,0.0,0.0,0.0443,0.2938,0.0251,4.0,6.0,3.0,1.0
2863,1.0,1.0,0.0,259.0,100.0,100.0,319.0,204.5,560.7069,148.0304,55.5203,62.8828,100.0,100.0,0.0,0.0,0.0,0.0,0.1722,0.5822,0.0091,6.0,7.0,4.0,1.0
2864,2.0,1.0,0.0,139.0,80.0,160.0,80.0,110.0284,179.2791,24.2074,100.3419,100.6206,160.0,80.0,0.0,0.0,0.0,160.0,0.3838,0.2853,0.0548,6.0,1.0,2.0,0.0
2865,1.0,1.0,0.0,119.0,239.0,239.0,258.0,949.8329,130.6771,971.5822,16.3248,31.504,239.0,239.0,0.0,0.0,0.0,0.0,0.4211,0.5746,0.0199,7.0,10.0,1.0,2.0
2866,1.0,0.0,1.0,179.0,159.0,159.0,119.0,235.44,140.6494,163.0123,74.5268,69.6312,159.0,159.0,0.0,0.0,0.0,0.0,0.3234,0.3209,0.0159,7.0,10.0,4.0,2.0
2867,1.0,1.0,0.0,120.0,20.0,20.0,299.0,71.6415,110.5226,33.9411,73.2069,81.4632,179.0,179.0,1.0,478.0,0.0,179.0,0.2931,-0.1024,0.016,8.0,3.0,3.0,0.0
2868,1.0,1.0,0.0,119.0,139.0,139.0,99.0,549.4129,100.3195,595.1344,45.1248,41.8001,139.0,139.0,0.0,0.0,0.0,0.0,0.0625,0.153,0.0305,5.0,4.0,1.0,0.0
2869,1.0,1.0,0.0,179.0,80.0,80.0,99.0,124.0494,79.0395,141.0319,67.5666,62.5859,80.0,80.0,0.0,0.0,0.0,0.0,0.3263,0.3603,0.0222,4.0,9.0,1.0,0.0
2870,1.0,0.0,1.0,139.0,418.0,418.0,99.0,158.4653,89.5237,179.1368,24.5204,33.7231,159.0,159.0,1.0,835.0,1.0,1153.0,0.4907,0.3742,0.006,4.0,7.0,2.0,0.0
2871,1.0,1.0,1.0,99.0,159.0,159.0,159.0,261.1077,641.4873,175.1028,105.0,109.9022,278.0,278.0,2.0,834.0,1.0,1291.0,0.0555,0.19,0.0321,7.0,2.0,3.0,2.0
2872,1.0,1.0,1.0,0.0,99.0,99.0,298.0,98.5013,114.0099,153.9383,70.2157,63.6965,199.0,199.0,0.0,0.0,0.0,0.0,0.1216,0.1711,0.0311,3.0,4.0,1.0,0.0
2873,1.0,1.0,0.0,159.0,119.0,119.0,119.0,333.1625,223.5805,381.0118,41.1461,39.8152,119.0,119.0,0.0,0.0,0.0,119.0,0.0404,0.0859,0.0315,5.0,9.0,1.0,1.0
2874,1.0,0.0,1.0,179.0,219.0,219.0,99.0,226.8816,551.6965,143.4225,85.8618,76.7219,219.0,219.0,0.0,0.0,0.0,1752.0,0.116,0.193,0.0147,6.0,5.0,6.0,1.0
2875,1.0,1.0,1.0,0.0,179.0,179.0,279.0,58.228,76.3806,64.4438,22.3607,2.0616,339.0,339.0,0.0,0.0,0.0,0.0,1.3664,1.0519,0.0798,5.0,2.0,3.0,2.0
2876,1.0,1.0,0.0,199.0,99.0,99.0,119.0,258.031,295.8382,205.0098,53.528,49.1172,99.0,99.0,0.0,0.0,0.0,0.0,0.1761,0.2606,0.0166,5.0,2.0,3.0,0.0
2877,1.0,1.0,0.0,179.0,179.0,179.0,179.0,92.8924,59.8018,92.6175,76.5278,69.9893,179.0,179.0,0.0,0.0,0.0,0.0,0.3884,0.3339,0.0292,4.0,9.0,1.0,0.0
2878,1.0,1.0,0.0,438.0,239.0,239.0,160.0,124.2578,101.1002,162.4962,42.8981,65.4313,239.0,239.0,0.0,0.0,0.0,239.0,1.1726,0.2646,0.0462,4.0,1.0,2.0,1.0
2879,1.0,1.0,0.0,398.0,139.0,139.0,219.0,155.0484,139.5323,113.2828,47.3814,50.448,139.0,139.0,0.0,0.0,1.0,0.0,0.0596,0.4361,0.0534,4.0,5.0,3.0,2.0
2880,1.0,1.0,0.0,179.0,139.0,139.0,80.0,194.8108,114.7563,114.0044,77.7946,75.5993,139.0,139.0,0.0,0.0,0.0,0.0,0.1613,0.1208,0.0172,9.0,9.0,7.0,2.0
2881,1.0,1.0,0.0,80.0,119.0,119.0,139.0,194.7081,389.7602,167.4306,36.8917,31.4841,119.0,119.0,1.0,695.0,0.0,0.0,0.3621,0.3606,0.0186,4.0,10.0,4.0,2.0
2882,2.0,0.0,0.0,139.0,258.0,397.0,179.0,138.0226,397.305,56.0,93.5214,32.6535,397.0,198.5,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0205,6.0,5.0,6.0,0.0
2883,1.0,1.0,1.0,0.0,179.0,179.0,20.0,0.0,69.615,0.0,57.5782,53.3104,179.0,179.0,0.0,0.0,1.0,239.0,0.3655,0.3655,0.0179,7.0,2.0,1.0,0.0
2884,1.0,0.0,0.0,80.0,159.0,159.0,179.0,70.9366,437.7811,54.037,61.9718,34.7131,159.0,159.0,0.0,0.0,1.0,0.0,-0.0873,0.2312,0.0283,4.0,2.0,4.0,0.0
2885,1.0,1.0,0.0,80.0,298.0,298.0,159.0,234.9989,89.9611,162.9755,75.0417,94.5119,298.0,298.0,0.0,0.0,0.0,0.0,0.1388,0.0293,0.0364,6.0,9.0,2.0,0.0
2886,1.0,1.0,0.0,199.0,139.0,139.0,179.0,507.7046,80.7233,487.1653,36.6879,49.3077,139.0,139.0,1.0,358.0,0.0,179.0,0.263,0.263,0.0164,4.0,8.0,2.0,1.0
2887,1.0,1.0,1.0,119.0,159.0,159.0,278.0,179.2017,106.0189,129.0349,63.2317,67.9743,99.0,99.0,1.0,854.0,0.0,99.0,0.0798,0.1393,0.0072,7.0,7.0,6.0,1.0
2888,3.0,1.0,1.0,80.0,219.0,497.0,179.0,826.8933,391.7359,756.7014,139.8615,137.0009,99.0,99.0,5.0,15319.0,0.0,913.0,0.2226,0.1956,0.0069,5.0,9.0,5.0,2.0
2889,1.0,0.0,0.0,319.0,180.0,180.0,0.0,217.1595,0.0,325.4059,116.9027,121.7384,180.0,180.0,0.0,0.0,0.0,0.0,1.0804,1.0804,0.0271,7.0,4.0,1.0,2.0
2890,1.0,0.0,1.0,159.0,239.0,239.0,219.0,22.1472,52.024,17.72,12.659,22.8528,80.0,80.0,1.0,159.0,0.0,239.0,-0.0753,0.2767,0.008,8.0,3.0,4.0,2.0
2891,2.0,1.0,0.0,0.0,219.0,299.0,238.0,0.0,79.5503,0.0,167.3096,91.4686,299.0,149.5,0.0,0.0,0.0,0.0,0.4056,0.4056,0.0859,5.0,3.0,1.0,0.0
2892,1.0,1.0,0.0,179.0,139.0,139.0,119.0,703.4732,69.8713,735.1496,35.7351,32.0039,139.0,139.0,1.0,238.0,0.0,159.0,-0.1218,-0.0053,0.0168,8.0,3.0,2.0,2.0
2893,1.0,1.0,1.0,179.0,179.0,179.0,99.0,388.057,163.0598,447.1532,57.0701,64.6568,100.0,100.0,0.0,0.0,1.0,979.0,0.1875,0.191,0.0067,4.0,4.0,1.0,0.0
2894,1.0,1.0,0.0,438.0,20.0,20.0,179.0,83.6436,147.6558,125.1599,92.7968,87.7268,20.0,20.0,0.0,0.0,1.0,20.0,-0.3508,0.5542,0.0018,4.0,6.0,2.0,0.0
2895,1.0,1.0,0.0,119.0,179.0,179.0,119.0,113.8036,375.2416,77.026,45.2769,44.5982,179.0,179.0,0.0,0.0,1.0,0.0,0.2042,0.2042,0.0191,7.0,10.0,6.0,2.0
2896,1.0,1.0,0.0,119.0,258.0,258.0,179.0,307.1176,568.0636,198.9095,107.0794,81.9771,258.0,258.0,1.0,100.0,1.0,596.0,0.1204,0.2659,0.0221,6.0,9.0,3.0,2.0
2897,1.0,1.0,0.0,0.0,20.0,20.0,239.0,0.0,88.0738,0.0,82.7481,69.6024,20.0,20.0,0.0,0.0,0.0,0.0,0.422,0.556,0.0021,7.0,2.0,1.0,0.0
2898,1.0,1.0,0.0,179.0,99.0,99.0,139.0,73.0924,95.2575,31.4006,35.8469,29.904,99.0,99.0,0.0,0.0,0.0,259.0,0.1507,0.2232,0.0278,5.0,5.0,2.0,1.0
2899,1.0,0.0,1.0,179.0,258.0,258.0,139.0,243.0741,103.3102,173.5655,67.9283,73.8664,258.0,258.0,1.0,139.0,1.0,258.0,0.2592,0.2592,0.0257,5.0,8.0,5.0,1.0
2900,2.0,1.0,0.0,99.0,199.0,318.0,179.0,267.9464,187.0167,414.3091,145.6743,61.0082,318.0,159.0,0.0,0.0,1.0,3021.0,0.1737,0.6557,0.1212,5.0,6.0,1.0,2.0
2901,2.0,1.0,0.0,159.0,199.0,279.0,537.0,124.901,110.269,77.0065,54.4518,33.3804,279.0,139.5,1.0,676.0,0.0,0.0,0.0526,0.0366,0.0363,5.0,5.0,5.0,1.0
2902,2.0,0.0,1.0,259.0,259.0,438.0,159.0,198.7285,530.7523,152.5549,42.5118,89.0421,438.0,219.0,0.0,0.0,0.0,0.0,0.1626,0.1626,0.0332,6.0,5.0,5.0,0.0
2903,1.0,1.0,0.0,239.0,199.0,199.0,139.0,93.8416,394.7851,104.4462,40.3764,45.0139,199.0,199.0,0.0,0.0,0.0,0.0,0.0941,0.1886,0.0174,7.0,1.0,1.0,0.0
2904,1.0,1.0,1.0,179.0,139.0,139.0,99.0,126.8562,223.6096,21.0,104.0829,104.5108,139.0,139.0,0.0,0.0,1.0,695.0,0.139,0.3235,0.0112,5.0,4.0,2.0,1.0
2905,2.0,1.0,0.0,159.0,417.0,516.0,179.0,40.5771,95.4005,110.0182,69.8516,10.4403,516.0,258.0,0.0,0.0,1.0,516.0,0.2091,0.1816,0.0806,3.0,2.0,2.0,1.0
2906,1.0,0.0,1.0,259.0,179.0,179.0,199.0,178.0344,610.2368,264.8509,444.1734,435.2807,179.0,179.0,1.0,936.0,0.0,0.0,0.6815,0.6205,0.0158,5.0,3.0,5.0,0.0
2907,1.0,1.0,0.0,258.0,119.0,119.0,119.0,78.5828,113.3181,76.5572,54.8293,38.9423,119.0,119.0,0.0,0.0,0.0,0.0,0.1426,0.2206,0.0147,5.0,9.0,1.0,0.0
2908,1.0,1.0,0.0,338.0,139.0,139.0,238.0,129.1908,129.3957,111.2879,8.544,13.6473,139.0,139.0,0.0,0.0,0.0,0.0,0.0825,0.3065,0.0245,6.0,6.0,4.0,1.0
2909,1.0,1.0,1.0,139.0,199.0,199.0,99.0,76.0066,282.5995,89.0056,5.6569,7.0178,318.0,159.0,1.0,477.0,1.0,318.0,0.1261,0.2001,0.0544,8.0,3.0,4.0,2.0
2910,1.0,1.0,0.0,179.0,179.0,179.0,159.0,130.5412,127.5157,41.7253,106.0424,110.3925,179.0,179.0,0.0,0.0,0.0,358.0,0.0392,0.2292,0.0467,7.0,3.0,5.0,1.0
2911,1.0,1.0,1.0,199.0,119.0,119.0,80.0,682.0066,0.0,665.0271,11.1018,7.0178,338.0,338.0,0.0,0.0,0.0,0.0,0.5124,0.5124,0.0863,6.0,9.0,1.0,2.0
2912,1.0,1.0,0.0,99.0,139.0,139.0,80.0,151.5165,126.8464,76.0592,85.821,94.8314,139.0,139.0,0.0,0.0,1.0,139.0,0.221,0.33,0.0281,5.0,8.0,2.0,2.0
2913,1.0,1.0,1.0,179.0,199.0,199.0,259.0,172.0966,391.2994,189.156,74.8131,86.6098,199.0,199.0,0.0,0.0,0.0,279.0,-0.3803,0.9162,0.0309,9.0,2.0,1.0,1.0
2914,1.0,1.0,0.0,139.0,80.0,80.0,99.0,303.7585,285.0952,253.16,56.2072,48.1067,80.0,80.0,0.0,0.0,0.0,0.0,0.2077,0.1202,0.0125,4.0,9.0,3.0,0.0
2915,2.0,1.0,0.0,0.0,80.0,179.0,99.0,0.0,70.8025,0.0,57.2451,56.4646,179.0,89.5,0.0,0.0,0.0,0.0,0.1139,0.1169,0.0165,8.0,10.0,1.0,1.0
2916,1.0,0.0,1.0,199.0,179.0,179.0,139.0,352.0131,490.4921,342.9125,10.2591,12.7475,179.0,179.0,0.0,0.0,0.0,0.0,0.2257,0.2477,0.021,7.0,1.0,4.0,0.0
2917,2.0,1.0,1.0,278.0,139.0,397.0,139.0,139.0,120.0521,47.2969,84.6537,74.6274,298.0,298.0,1.0,2525.0,1.0,636.0,0.1352,1.0012,0.0379,6.0,10.0,5.0,1.0
2918,1.0,0.0,1.0,238.0,259.0,259.0,278.0,94.7629,174.5,231.8211,155.5201,145.0009,159.0,159.0,1.0,458.0,0.0,0.0,0.1254,0.1189,0.0136,3.0,2.0,1.0,0.0
2919,2.0,1.0,1.0,179.0,139.0,238.0,159.0,194.5308,139.4211,263.8788,77.1314,81.0586,179.0,179.0,0.0,0.0,0.0,0.0,-0.0366,0.4249,0.0292,6.0,2.0,2.0,0.0
2920,1.0,1.0,1.0,238.0,239.0,239.0,179.0,59.5399,0.0,94.0213,30.2324,24.3772,378.0,378.0,0.0,0.0,1.0,2883.0,0.19,0.19,0.0436,7.0,2.0,1.0,2.0
2921,2.0,1.0,0.0,179.0,119.0,199.0,139.0,193.0104,85.6417,188.4091,28.3064,16.4924,139.0,139.0,0.0,0.0,0.0,417.0,0.1122,0.3507,0.0195,6.0,4.0,3.0,1.0
2922,1.0,0.0,1.0,359.0,239.0,239.0,199.0,150.5033,193.0317,120.669,47.1222,83.2301,239.0,239.0,0.0,0.0,0.0,0.0,-0.1566,0.0839,0.036,9.0,3.0,2.0,1.0
2923,1.0,1.0,0.0,298.0,139.0,139.0,398.0,160.5895,208.3537,155.7947,37.9012,39.6989,139.0,139.0,0.0,0.0,0.0,0.0,0.1676,0.4361,0.0534,3.0,2.0,2.0,1.0
2924,2.0,1.0,0.0,80.0,99.0,238.0,139.0,283.0415,235.1664,351.4555,73.0616,83.8004,238.0,119.0,0.0,0.0,0.0,0.0,0.221,0.33,0.0481,5.0,9.0,1.0,1.0
2925,1.0,1.0,1.0,199.0,159.0,159.0,80.0,98.8433,128.8303,116.6062,46.9707,58.2409,199.0,199.0,1.0,2624.0,0.0,796.0,0.2242,0.3377,0.0212,8.0,6.0,1.0,2.0
2926,2.0,1.0,1.0,179.0,159.0,278.0,258.0,269.8453,88.0696,274.8709,38.0821,57.6043,278.0,139.0,0.0,0.0,0.0,1212.0,0.0127,0.2022,0.0686,4.0,1.0,1.0,2.0
2927,1.0,1.0,0.0,159.0,219.0,219.0,179.0,392.3853,92.0666,427.3652,39.538,42.72,219.0,219.0,0.0,0.0,0.0,0.0,0.102,0.0835,0.021,6.0,5.0,1.0,1.0
2928,2.0,1.0,0.0,199.0,139.0,278.0,278.0,41.7193,735.3533,108.1665,82.7103,77.0584,159.0,159.0,2.0,914.0,1.0,1192.0,0.3358,0.1148,0.0143,5.0,2.0,1.0,2.0
2929,1.0,0.0,1.0,80.0,199.0,199.0,99.0,440.6007,68.1487,447.6885,3.5355,16.3783,199.0,199.0,1.0,99.0,1.0,0.0,-0.0077,-0.0077,0.0354,4.0,7.0,2.0,2.0
2930,1.0,1.0,0.0,338.0,199.0,199.0,179.0,273.27,488.5064,126.0992,140.6076,132.8768,199.0,199.0,0.0,0.0,0.0,0.0,0.2633,0.1708,0.0382,7.0,1.0,2.0,0.0
2931,2.0,1.0,0.0,139.0,99.0,198.0,119.0,64.8267,98.9103,123.7619,65.0865,68.8077,198.0,99.0,0.0,0.0,1.0,198.0,0.0176,0.0376,0.0407,7.0,10.0,2.0,0.0
2932,2.0,1.0,0.0,159.0,159.0,258.0,179.0,164.519,322.1552,95.5249,69.4586,28.7141,258.0,129.0,0.0,0.0,0.0,0.0,0.1484,0.1764,0.0509,6.0,4.0,4.0,2.0
2933,1.0,1.0,0.0,99.0,238.0,238.0,179.0,203.0222,119.6046,190.1289,14.5344,17.7553,238.0,238.0,1.0,756.0,0.0,0.0,0.2927,0.2697,0.0399,6.0,9.0,5.0,2.0
2934,1.0,1.0,0.0,119.0,219.0,219.0,258.0,104.0433,423.5024,10.0,89.0688,91.444,258.0,258.0,2.0,815.0,0.0,457.0,0.0265,0.002,0.0231,4.0,3.0,4.0,2.0
2935,1.0,1.0,1.0,199.0,777.0,777.0,279.0,975.1833,65.5534,230.4951,109.8692,96.1587,777.0,777.0,0.0,0.0,1.0,0.0,2.1322,0.6492,0.048,3.0,4.0,1.0,1.0
2936,2.0,1.0,0.0,99.0,119.0,238.0,80.0,120.0802,217.0576,148.0709,58.5769,73.1386,238.0,119.0,0.0,0.0,0.0,0.0,0.271,0.142,0.0367,5.0,7.0,1.0,1.0
2937,2.0,1.0,0.0,258.0,199.0,298.0,99.0,87.7852,254.6419,104.0048,36.4726,248.0181,298.0,149.0,0.0,0.0,0.0,298.0,0.3426,0.4036,0.034,4.0,7.0,1.0,0.0
2938,1.0,1.0,1.0,119.0,99.0,99.0,80.0,492.503,101.0371,536.4066,54.0833,54.1225,99.0,99.0,1.0,219.0,0.0,0.0,0.1387,0.2347,0.0094,7.0,5.0,2.0,1.0
2939,1.0,1.0,1.0,139.0,100.0,100.0,139.0,78.2624,228.1847,125.1599,75.8024,67.2681,199.0,199.0,0.0,0.0,0.0,199.0,0.0311,0.1806,0.0284,6.0,3.0,1.0,1.0
2940,1.0,0.0,1.0,179.0,258.0,258.0,179.0,194.0232,153.2947,116.1809,82.8734,89.68,179.0,179.0,1.0,914.0,0.0,179.0,-0.2283,-0.0228,0.0216,8.0,4.0,3.0,1.0
2941,1.0,1.0,1.0,258.0,139.0,139.0,139.0,114.5884,166.0369,101.4002,8.9443,15.6605,239.0,239.0,0.0,0.0,1.0,358.0,0.0892,0.0892,0.0589,4.0,1.0,3.0,2.0
2942,1.0,1.0,1.0,80.0,119.0,119.0,139.0,243.0869,200.5773,172.6615,100.9715,102.8214,119.0,119.0,1.0,139.0,0.0,398.0,-0.0034,0.1526,0.0114,7.0,1.0,3.0,0.0
2943,1.0,1.0,0.0,179.0,139.0,139.0,139.0,227.0666,780.0854,216.0579,10.0623,15.3379,139.0,139.0,0.0,0.0,0.0,0.0,-0.0107,0.0293,0.017,8.0,10.0,7.0,1.0
2944,1.0,1.0,0.0,179.0,80.0,80.0,80.0,268.6471,162.7775,190.213,70.9454,63.0734,80.0,80.0,0.0,0.0,0.0,0.0,-0.0269,0.1296,0.0088,8.0,10.0,3.0,0.0
2945,2.0,1.0,0.0,199.0,239.0,319.0,139.0,218.6121,135.9016,229.264,6.1847,7.433,319.0,159.5,0.0,0.0,1.0,319.0,0.2357,0.3167,0.0326,5.0,6.0,2.0,2.0
2946,1.0,1.0,1.0,139.0,497.0,497.0,298.0,257.2086,246.7919,226.1349,125.504,133.515,497.0,497.0,0.0,0.0,1.0,0.0,0.0954,0.1309,0.051,7.0,1.0,1.0,0.0
2947,1.0,1.0,0.0,159.0,199.0,199.0,159.0,248.8664,208.515,229.8369,45.6207,34.9857,199.0,199.0,0.0,0.0,0.0,0.0,0.0597,0.1757,0.0287,7.0,2.0,3.0,0.0
2948,2.0,1.0,0.0,80.0,119.0,218.0,99.0,229.2886,336.7911,168.5823,62.8908,69.5701,218.0,109.0,0.0,0.0,0.0,0.0,0.3462,0.3442,0.0237,6.0,9.0,2.0,1.0
2949,1.0,1.0,1.0,139.0,80.0,80.0,99.0,524.1612,506.0089,451.3502,89.4455,95.7131,80.0,80.0,1.0,3658.0,1.0,179.0,0.0261,0.1526,0.0076,6.0,5.0,6.0,1.0
2950,1.0,1.0,1.0,140.0,219.0,219.0,199.0,153.4731,103.1213,208.7103,55.599,64.5019,219.0,219.0,0.0,0.0,0.0,0.0,-0.5504,0.0116,0.0196,5.0,5.0,1.0,1.0
2951,1.0,1.0,1.0,159.0,179.0,179.0,99.0,96.6049,130.9236,145.5816,53.4439,35.171,179.0,179.0,1.0,198.0,1.0,417.0,0.0831,0.1091,0.0489,7.0,8.0,1.0,1.0
2952,1.0,1.0,1.0,139.0,298.0,298.0,99.0,365.9535,88.3091,459.0044,98.6027,100.005,298.0,298.0,0.0,0.0,0.0,1690.0,0.1466,0.1301,0.0179,6.0,4.0,1.0,1.0
2953,1.0,1.0,0.0,139.0,139.0,139.0,119.0,240.9502,195.5019,276.5375,50.8847,43.4425,139.0,139.0,1.0,855.0,0.0,0.0,0.0187,0.0467,0.0115,6.0,3.0,4.0,0.0
2954,1.0,1.0,1.0,259.0,179.0,179.0,298.0,76.4003,305.5311,31.7805,59.5756,41.2098,358.0,179.0,2.0,2167.0,0.0,0.0,0.2394,0.5104,0.0641,4.0,1.0,4.0,2.0
2955,1.0,1.0,1.0,159.0,139.0,139.0,99.0,429.3673,191.1675,526.0152,101.7853,116.6415,259.0,259.0,0.0,0.0,0.0,1074.0,0.1172,0.1012,0.0125,5.0,4.0,1.0,1.0
2956,1.0,1.0,0.0,80.0,80.0,80.0,80.0,702.8999,187.131,750.6903,56.4358,49.4975,80.0,80.0,0.0,0.0,0.0,0.0,0.1047,0.1477,0.0155,3.0,5.0,1.0,0.0
2957,3.0,0.0,1.0,219.0,159.0,438.0,199.0,476.607,115.0848,626.2691,156.9984,138.6001,238.0,238.0,0.0,0.0,1.0,835.0,0.057,0.029,0.0123,4.0,3.0,1.0,1.0
2958,1.0,1.0,0.0,139.0,219.0,219.0,199.0,353.2212,525.5269,320.3998,36.0174,47.2705,219.0,219.0,0.0,0.0,0.0,0.0,0.0305,0.2395,0.0475,8.0,3.0,7.0,0.0
2959,1.0,0.0,1.0,139.0,179.0,179.0,139.0,138.067,162.2968,115.6244,20.0562,42.638,179.0,179.0,2.0,676.0,0.0,258.0,0.0542,0.1267,0.0191,6.0,5.0,6.0,0.0
2960,1.0,1.0,0.0,238.0,199.0,199.0,258.0,107.0946,118.0519,79.1581,33.5336,33.1361,199.0,199.0,0.0,0.0,0.0,0.0,-0.0124,0.1016,0.0213,5.0,5.0,4.0,0.0
2961,3.0,1.0,0.0,199.0,179.0,536.0,99.0,147.1207,0.0,71.3092,85.5468,97.7714,80.0,80.0,1.0,616.0,0.0,80.0,0.1677,0.1677,0.0366,6.0,3.0,6.0,2.0
2962,1.0,1.0,1.0,99.0,99.0,99.0,199.0,585.0479,79.6241,593.7921,27.5772,51.4782,279.0,139.5,1.0,298.0,0.0,99.0,0.3622,0.3622,0.0359,9.0,9.0,1.0,2.0
2963,1.0,0.0,1.0,159.0,139.0,139.0,219.0,167.1743,125.004,108.9082,67.309,68.2001,139.0,139.0,0.0,0.0,0.0,0.0,0.1567,0.2667,0.0052,4.0,2.0,3.0,0.0
2964,1.0,1.0,1.0,139.0,239.0,239.0,219.0,219.2134,209.6342,309.0324,99.0454,111.3216,219.0,219.0,0.0,0.0,0.0,219.0,0.1215,0.0265,0.0196,4.0,6.0,1.0,1.0
2965,1.0,0.0,1.0,239.0,139.0,139.0,219.0,300.0417,681.7692,67.1863,226.527,215.168,139.0,139.0,0.0,0.0,0.0,0.0,0.1303,0.2083,0.03,7.0,5.0,6.0,1.0
2966,2.0,1.0,1.0,119.0,99.0,238.0,139.0,145.6451,75.5844,173.0722,38.7331,12.7475,258.0,129.0,3.0,6081.0,1.0,3874.0,0.2405,0.1965,0.0173,7.0,10.0,2.0,2.0
2967,2.0,1.0,1.0,159.0,80.0,199.0,99.0,1310.6434,90.312,92.0489,30.5655,50.5025,179.0,179.0,2.0,9242.0,1.0,756.0,0.3857,0.1647,0.0086,6.0,9.0,4.0,2.0
2968,1.0,0.0,1.0,179.0,258.0,258.0,139.0,686.6557,0.0,675.0474,36.3662,37.4767,119.0,119.0,0.0,0.0,0.0,1746.0,-0.0356,-0.0356,0.0153,8.0,6.0,2.0,2.0
2969,1.0,1.0,0.0,139.0,238.0,238.0,199.0,263.9555,244.2048,169.1065,94.6322,58.6195,238.0,238.0,0.0,0.0,0.0,0.0,0.2655,0.27,0.0147,6.0,9.0,2.0,0.0
2970,1.0,0.0,0.0,80.0,139.0,139.0,139.0,242.0418,545.6796,143.2934,111.8939,96.7497,139.0,139.0,2.0,975.0,0.0,139.0,0.0653,0.1113,0.0139,6.0,4.0,6.0,1.0
2971,1.0,1.0,0.0,159.0,199.0,199.0,219.0,236.7557,167.5187,165.6563,76.8668,81.6854,219.0,219.0,2.0,737.0,1.0,3009.0,0.549,0.9425,0.0055,6.0,3.0,3.0,2.0
2972,1.0,1.0,0.0,80.0,139.0,139.0,100.0,110.8896,273.5804,69.5845,48.1274,45.7739,139.0,139.0,0.0,0.0,0.0,0.0,0.2843,0.4063,0.0251,8.0,9.0,2.0,0.0
2973,1.0,1.0,1.0,99.0,139.0,139.0,179.0,1274.0944,231.8027,104.9571,105.0262,91.5546,99.0,99.0,0.0,0.0,0.0,0.0,-0.0039,0.4871,0.0258,7.0,7.0,4.0,1.0
2974,1.0,1.0,0.0,239.0,279.0,279.0,279.0,185.5168,101.1781,114.0175,69.0018,96.2094,279.0,279.0,0.0,0.0,0.0,0.0,0.828,2.2785,0.0246,8.0,8.0,6.0,1.0
2975,1.0,1.0,0.0,219.0,338.0,338.0,99.0,561.6558,309.1314,617.2001,60.7988,62.8172,338.0,338.0,0.0,0.0,0.0,0.0,0.0852,0.2407,0.049,6.0,4.0,2.0,0.0
2976,2.0,1.0,1.0,278.0,219.0,299.0,199.0,278.9915,172.4181,233.0343,45.8912,34.7851,299.0,149.5,2.0,2186.0,0.0,199.0,0.0455,0.062,0.0402,7.0,4.0,7.0,2.0
2977,1.0,1.0,0.0,279.0,179.0,179.0,259.0,424.0663,149.1317,404.517,46.9574,27.6586,179.0,179.0,1.0,339.0,1.0,537.0,0.6217,1.4802,0.0371,8.0,3.0,3.0,2.0
2978,3.0,1.0,0.0,159.0,179.0,577.0,179.0,712.2837,64.002,829.7909,118.6518,158.7844,577.0,192.3333,0.0,0.0,1.0,756.0,0.2215,0.2215,0.058,6.0,3.0,1.0,1.0
2979,1.0,1.0,0.0,258.0,139.0,139.0,80.0,300.6996,335.0082,258.4357,46.1736,62.8351,139.0,139.0,0.0,0.0,0.0,0.0,0.289,0.3765,0.0707,7.0,2.0,3.0,0.0
2980,2.0,1.0,0.0,219.0,338.0,597.0,199.0,334.506,124.5321,376.6497,51.7904,76.3708,597.0,298.5,1.0,656.0,0.0,0.0,0.041,-0.0555,0.0809,6.0,4.0,1.0,1.0
2981,1.0,1.0,0.0,99.0,139.0,139.0,80.0,328.7906,69.2604,374.6065,49.6236,60.7474,139.0,139.0,0.0,0.0,0.0,0.0,-0.021,-0.021,0.014,4.0,9.0,1.0,0.0
2982,1.0,1.0,1.0,219.0,20.0,20.0,199.0,95.2103,84.0134,145.0034,60.6177,109.0367,219.0,219.0,0.0,0.0,1.0,2013.0,0.1546,1.3871,0.0166,7.0,2.0,1.0,2.0
2983,1.0,1.0,0.0,179.0,139.0,139.0,219.0,44.7772,75.9605,89.6939,54.555,57.2647,139.0,139.0,0.0,0.0,0.0,0.0,0.1741,0.2011,0.04,5.0,8.0,1.0,0.0
2984,2.0,1.0,0.0,99.0,318.0,437.0,239.0,194.5045,352.473,159.5243,47.8357,58.4145,437.0,218.5,0.0,0.0,0.0,0.0,-0.0835,0.1405,0.078,4.0,6.0,4.0,1.0
